CDS-chr,CDS-start,CDS-end,CDS-Ensembl_ID,CDS-UCSC_ID,CDS-UCSC_index,CDS-strand,CDS-gene_name,CDS-exon_unique_id,CDS-ORF-frame
chr19,7692613,7692737,ENST00000358368,uc002mgx.3,16,-,XAB2,uc002mgx.3-16,1.0
chr19,7693035,7693184,ENST00000358368,uc002mgx.3,17,-,XAB2,uc002mgx.3-17,2.0
chr19,7694362,7694413,ENST00000358368,uc002mgx.3,18,-,XAB2,uc002mgx.3-18,0.0
chr19,10244342,10244377,ENST00000340748,uc010xlc.2,0,-,DNMT1,uc010xlc.2-0,2.0
chr19,10244892,10244983,ENST00000340748,uc010xlc.2,1,-,DNMT1,uc010xlc.2-1,1.0
chr19,10246411,10246528,ENST00000340748,uc010xlc.2,2,-,DNMT1,uc010xlc.2-2,0.0
chr19,10246796,10246963,ENST00000340748,uc010xlc.2,3,-,DNMT1,uc010xlc.2-3,2.0
chr19,10247760,10247956,ENST00000340748,uc010xlc.2,4,-,DNMT1,uc010xlc.2-4,1.0
chr19,10248507,10248685,ENST00000340748,uc010xlc.2,5,-,DNMT1,uc010xlc.2-5,1.0
chr19,10249114,10249281,ENST00000340748,uc010xlc.2,6,-,DNMT1,uc010xlc.2-6,2.0
chr19,10250351,10250493,ENST00000340748,uc010xlc.2,7,-,DNMT1,uc010xlc.2-7,1.0
chr19,10250721,10251004,ENST00000340748,uc010xlc.2,8,-,DNMT1,uc010xlc.2-8,1.0
chr19,10251456,10251585,ENST00000340748,uc010xlc.2,9,-,DNMT1,uc010xlc.2-9,0.0
chr19,10251780,10251865,ENST00000340748,uc010xlc.2,10,-,DNMT1,uc010xlc.2-10,1.0
chr19,10252703,10252896,ENST00000340748,uc010xlc.2,11,-,DNMT1,uc010xlc.2-11,1.0
chr19,10254441,10254663,ENST00000340748,uc010xlc.2,12,-,DNMT1,uc010xlc.2-12,0.0
chr19,10257026,10257200,ENST00000340748,uc010xlc.2,13,-,DNMT1,uc010xlc.2-13,0.0
chr19,10259559,10259693,ENST00000340748,uc010xlc.2,14,-,DNMT1,uc010xlc.2-14,2.0
chr19,10260128,10260333,ENST00000340748,uc010xlc.2,15,-,DNMT1,uc010xlc.2-15,1.0
chr19,10260528,10260644,ENST00000340748,uc010xlc.2,16,-,DNMT1,uc010xlc.2-16,2.0
chr19,10262073,10262221,ENST00000340748,uc010xlc.2,17,-,DNMT1,uc010xlc.2-17,1.0
chr19,10262425,10262523,ENST00000340748,uc010xlc.2,18,-,DNMT1,uc010xlc.2-18,2.0
chr19,10264968,10265155,ENST00000340748,uc010xlc.2,19,-,DNMT1,uc010xlc.2-19,1.0
chr19,10265261,10265449,ENST00000340748,uc010xlc.2,20,-,DNMT1,uc010xlc.2-20,2.0
chr19,10265580,10265732,ENST00000340748,uc010xlc.2,21,-,DNMT1,uc010xlc.2-21,2.0
chr19,10266528,10266621,ENST00000340748,uc010xlc.2,22,-,DNMT1,uc010xlc.2-22,0.0
chr19,10267066,10267185,ENST00000340748,uc010xlc.2,23,-,DNMT1,uc010xlc.2-23,2.0
chr19,10270333,10270443,ENST00000340748,uc010xlc.2,24,-,DNMT1,uc010xlc.2-24,2.0
chr19,10270517,10270598,ENST00000340748,uc010xlc.2,25,-,DNMT1,uc010xlc.2-25,0.0
chr19,10270693,10270739,ENST00000340748,uc010xlc.2,26,-,DNMT1,uc010xlc.2-26,1.0
chr19,10271059,10271094,ENST00000340748,uc010xlc.2,27,-,DNMT1,uc010xlc.2-27,2.0
chr19,10273342,10273424,ENST00000340748,uc010xlc.2,28,-,DNMT1,uc010xlc.2-28,1.0
chr19,10274001,10274036,ENST00000340748,uc010xlc.2,29,-,DNMT1,uc010xlc.2-29,2.0
chr19,10277273,10277361,ENST00000340748,uc010xlc.2,30,-,DNMT1,uc010xlc.2-30,1.0
chr19,10279005,10279040,ENST00000340748,uc010xlc.2,31,-,DNMT1,uc010xlc.2-31,2.0
chr19,10283765,10283850,ENST00000340748,uc010xlc.2,32,-,DNMT1,uc010xlc.2-32,1.0
chr19,10284546,10284581,ENST00000340748,uc010xlc.2,33,-,DNMT1,uc010xlc.2-33,2.0
chr19,10286215,10286294,ENST00000340748,uc010xlc.2,34,-,DNMT1,uc010xlc.2-34,1.0
chr19,10287967,10288043,ENST00000340748,uc010xlc.2,35,-,DNMT1,uc010xlc.2-35,1.0
chr19,10290862,10290910,ENST00000340748,uc010xlc.2,36,-,DNMT1,uc010xlc.2-36,0.0
chr19,10291025,10291245,ENST00000340748,uc010xlc.2,37,-,DNMT1,uc010xlc.2-37,1.0
chr19,10291453,10291561,ENST00000340748,uc010xlc.2,38,-,DNMT1,uc010xlc.2-38,0.0
chr19,10292716,10292753,ENST00000340748,uc010xlc.2,39,-,DNMT1,uc010xlc.2-39,1.0
chr19,10305495,10305575,ENST00000340748,uc010xlc.2,40,-,DNMT1,uc010xlc.2-40,2.0
chr19,11094827,11095049,ENST00000358026,uc010dxo.3,1,+,SMARCA4,uc010dxo.3-1,0.0
chr19,11095948,11096081,ENST00000358026,uc010dxo.3,2,+,SMARCA4,uc010dxo.3-2,1.0
chr19,11096864,11097269,ENST00000358026,uc010dxo.3,3,+,SMARCA4,uc010dxo.3-3,0.0
chr19,11097580,11097679,ENST00000358026,uc010dxo.3,4,+,SMARCA4,uc010dxo.3-4,0.0
chr19,11098341,11098600,ENST00000358026,uc010dxo.3,5,+,SMARCA4,uc010dxo.3-5,1.0
chr19,11099992,11100119,ENST00000358026,uc010dxo.3,6,+,SMARCA4,uc010dxo.3-6,1.0
chr19,11101825,11101999,ENST00000358026,uc010dxo.3,7,+,SMARCA4,uc010dxo.3-7,0.0
chr19,11105503,11105677,ENST00000358026,uc010dxo.3,8,+,SMARCA4,uc010dxo.3-8,0.0
chr19,11106888,11107056,ENST00000358026,uc010dxo.3,9,+,SMARCA4,uc010dxo.3-9,0.0
chr19,11107169,11107220,ENST00000358026,uc010dxo.3,10,+,SMARCA4,uc010dxo.3-10,0.0
chr19,11113704,11113835,ENST00000358026,uc010dxo.3,11,+,SMARCA4,uc010dxo.3-11,2.0
chr19,11114015,11114073,ENST00000358026,uc010dxo.3,12,+,SMARCA4,uc010dxo.3-12,1.0
chr19,11118577,11118699,ENST00000358026,uc010dxo.3,13,+,SMARCA4,uc010dxo.3-13,2.0
chr19,11121056,11121207,ENST00000358026,uc010dxo.3,14,+,SMARCA4,uc010dxo.3-14,1.0
chr19,11123624,11123788,ENST00000358026,uc010dxo.3,15,+,SMARCA4,uc010dxo.3-15,2.0
chr19,11129632,11129699,ENST00000358026,uc010dxo.3,16,+,SMARCA4,uc010dxo.3-16,1.0
chr19,11130266,11130377,ENST00000358026,uc010dxo.3,17,+,SMARCA4,uc010dxo.3-17,0.0
chr19,11132400,11132643,ENST00000358026,uc010dxo.3,18,+,SMARCA4,uc010dxo.3-18,0.0
chr19,11134193,11134307,ENST00000358026,uc010dxo.3,19,+,SMARCA4,uc010dxo.3-19,0.0
chr19,11135006,11135114,ENST00000358026,uc010dxo.3,20,+,SMARCA4,uc010dxo.3-20,0.0
chr19,11136097,11136184,ENST00000358026,uc010dxo.3,21,+,SMARCA4,uc010dxo.3-21,0.0
chr19,11136975,11137022,ENST00000358026,uc010dxo.3,22,+,SMARCA4,uc010dxo.3-22,2.0
chr19,11138459,11138626,ENST00000358026,uc010dxo.3,23,+,SMARCA4,uc010dxo.3-23,2.0
chr19,11141405,11141569,ENST00000358026,uc010dxo.3,24,+,SMARCA4,uc010dxo.3-24,2.0
chr19,11143965,11144193,ENST00000358026,uc010dxo.3,25,+,SMARCA4,uc010dxo.3-25,0.0
chr19,11144442,11144541,ENST00000358026,uc010dxo.3,26,+,SMARCA4,uc010dxo.3-26,0.0
chr19,11144798,11144876,ENST00000358026,uc010dxo.3,27,+,SMARCA4,uc010dxo.3-27,0.0
chr19,11145589,11145808,ENST00000358026,uc010dxo.3,28,+,SMARCA4,uc010dxo.3-28,0.0
chr19,11150133,11150229,ENST00000358026,uc010dxo.3,29,+,SMARCA4,uc010dxo.3-29,0.0
chr19,11151982,11152236,ENST00000358026,uc010dxo.3,30,+,SMARCA4,uc010dxo.3-30,2.0
chr19,11168930,11169039,ENST00000358026,uc010dxo.3,31,+,SMARCA4,uc010dxo.3-31,1.0
chr19,11169463,11169565,ENST00000358026,uc010dxo.3,32,+,SMARCA4,uc010dxo.3-32,0.0
chr19,11170428,11170561,ENST00000358026,uc010dxo.3,33,+,SMARCA4,uc010dxo.3-33,1.0
chr19,11170720,11170863,ENST00000358026,uc010dxo.3,34,+,SMARCA4,uc010dxo.3-34,2.0
chr19,11172459,11172492,ENST00000358026,uc010dxo.3,35,+,SMARCA4,uc010dxo.3-35,0.0
chr19,15271472,15272525,ENST00000263388,uc002nan.3,0,-,NOTCH3,uc002nan.3-0,0.0
chr19,15273275,15273373,ENST00000263388,uc002nan.3,1,-,NOTCH3,uc002nan.3-1,2.0
chr19,15276178,15276326,ENST00000263388,uc002nan.3,2,-,NOTCH3,uc002nan.3-2,1.0
chr19,15276597,15276902,ENST00000263388,uc002nan.3,3,-,NOTCH3,uc002nan.3-3,2.0
chr19,15278059,15278222,ENST00000263388,uc002nan.3,4,-,NOTCH3,uc002nan.3-4,1.0
chr19,15280896,15280981,ENST00000263388,uc002nan.3,5,-,NOTCH3,uc002nan.3-5,1.0
chr19,15281141,15281364,ENST00000263388,uc002nan.3,6,-,NOTCH3,uc002nan.3-6,1.0
chr19,15281481,15281636,ENST00000263388,uc002nan.3,7,-,NOTCH3,uc002nan.3-7,2.0
chr19,15284878,15285211,ENST00000263388,uc002nan.3,8,-,NOTCH3,uc002nan.3-8,0.0
chr19,15288335,15288901,ENST00000263388,uc002nan.3,9,-,NOTCH3,uc002nan.3-9,2.0
chr19,15289633,15289752,ENST00000263388,uc002nan.3,10,-,NOTCH3,uc002nan.3-10,2.0
chr19,15289835,15290093,ENST00000263388,uc002nan.3,11,-,NOTCH3,uc002nan.3-11,0.0
chr19,15290174,15290307,ENST00000263388,uc002nan.3,12,-,NOTCH3,uc002nan.3-12,1.0
chr19,15290882,15291067,ENST00000263388,uc002nan.3,13,-,NOTCH3,uc002nan.3-13,2.0
chr19,15291491,15291639,ENST00000263388,uc002nan.3,14,-,NOTCH3,uc002nan.3-14,1.0
chr19,15291771,15291973,ENST00000263388,uc002nan.3,15,-,NOTCH3,uc002nan.3-15,1.0
chr19,15292386,15292612,ENST00000263388,uc002nan.3,16,-,NOTCH3,uc002nan.3-16,1.0
chr19,15295105,15295261,ENST00000263388,uc002nan.3,17,-,NOTCH3,uc002nan.3-17,0.0
chr19,15295716,15295830,ENST00000263388,uc002nan.3,18,-,NOTCH3,uc002nan.3-18,0.0
chr19,15296067,15296219,ENST00000263388,uc002nan.3,19,-,NOTCH3,uc002nan.3-19,2.0
chr19,15296297,15296490,ENST00000263388,uc002nan.3,20,-,NOTCH3,uc002nan.3-20,1.0
chr19,15297688,15297799,ENST00000263388,uc002nan.3,21,-,NOTCH3,uc002nan.3-21,0.0
chr19,15297915,15298149,ENST00000263388,uc002nan.3,22,-,NOTCH3,uc002nan.3-22,0.0
chr19,15298691,15298805,ENST00000263388,uc002nan.3,23,-,NOTCH3,uc002nan.3-23,0.0
chr19,15299045,15299159,ENST00000263388,uc002nan.3,24,-,NOTCH3,uc002nan.3-24,0.0
chr19,15299799,15299985,ENST00000263388,uc002nan.3,25,-,NOTCH3,uc002nan.3-25,0.0
chr19,15300083,15300239,ENST00000263388,uc002nan.3,26,-,NOTCH3,uc002nan.3-26,0.0
chr19,15302234,15302468,ENST00000263388,uc002nan.3,27,-,NOTCH3,uc002nan.3-27,0.0
chr19,15302555,15302678,ENST00000263388,uc002nan.3,28,-,NOTCH3,uc002nan.3-28,0.0
chr19,15302770,15303109,ENST00000263388,uc002nan.3,29,-,NOTCH3,uc002nan.3-29,0.0
chr19,15303187,15303330,ENST00000263388,uc002nan.3,30,-,NOTCH3,uc002nan.3-30,2.0
chr19,15308310,15308389,ENST00000263388,uc002nan.3,31,-,NOTCH3,uc002nan.3-31,1.0
chr19,15311598,15311716,ENST00000263388,uc002nan.3,32,-,NOTCH3,uc002nan.3-32,1.0
chr19,15349187,15349256,ENST00000263377,uc002nar.3,0,-,BRD4,uc002nar.3-0,0.0
chr19,15349553,15349791,ENST00000263377,uc002nar.3,1,-,BRD4,uc002nar.3-1,1.0
chr19,15349869,15350075,ENST00000263377,uc002nar.3,2,-,BRD4,uc002nar.3-2,2.0
chr19,15350202,15350333,ENST00000263377,uc002nar.3,3,-,BRD4,uc002nar.3-3,2.0
chr19,15350469,15350632,ENST00000263377,uc002nar.3,4,-,BRD4,uc002nar.3-4,1.0
chr19,15350720,15350833,ENST00000263377,uc002nar.3,5,-,BRD4,uc002nar.3-5,2.0
chr19,15353710,15354298,ENST00000263377,uc002nar.3,6,-,BRD4,uc002nar.3-6,0.0
chr19,15355041,15355411,ENST00000263377,uc002nar.3,7,-,BRD4,uc002nar.3-7,1.0
chr19,15355520,15355573,ENST00000263377,uc002nar.3,8,-,BRD4,uc002nar.3-8,2.0
chr19,15364962,15365073,ENST00000263377,uc002nar.3,9,-,BRD4,uc002nar.3-9,0.0
chr19,15366107,15366403,ENST00000263377,uc002nar.3,10,-,BRD4,uc002nar.3-10,2.0
chr19,15366874,15367074,ENST00000263377,uc002nar.3,11,-,BRD4,uc002nar.3-11,2.0
chr19,15367774,15367984,ENST00000263377,uc002nar.3,12,-,BRD4,uc002nar.3-12,0.0
chr19,15374230,15374359,ENST00000263377,uc002nar.3,13,-,BRD4,uc002nar.3-13,0.0
chr19,15375214,15375577,ENST00000263377,uc002nar.3,14,-,BRD4,uc002nar.3-14,0.0
chr19,15376164,15376454,ENST00000263377,uc002nar.3,15,-,BRD4,uc002nar.3-15,2.0
chr19,15378226,15378362,ENST00000263377,uc002nar.3,16,-,BRD4,uc002nar.3-16,1.0
chr19,15379715,15379853,ENST00000263377,uc002nar.3,17,-,BRD4,uc002nar.3-17,0.0
chr19,15383625,15383910,ENST00000263377,uc002nar.3,18,-,BRD4,uc002nar.3-18,0.0
chr19,36208920,36209283,ENST00000222270,uc021usv.1,0,+,KMT2B,uc021usv.1-0,0.0
chr19,36210370,36210443,ENST00000222270,uc021usv.1,1,+,KMT2B,uc021usv.1-1,1.0
chr19,36210685,36212706,ENST00000222270,uc021usv.1,2,+,KMT2B,uc021usv.1-2,2.0
chr19,36213260,36213374,ENST00000222270,uc021usv.1,3,+,KMT2B,uc021usv.1-3,0.0
chr19,36213469,36213620,ENST00000222270,uc021usv.1,4,+,KMT2B,uc021usv.1-4,1.0
chr19,36213896,36214176,ENST00000222270,uc021usv.1,5,+,KMT2B,uc021usv.1-5,1.0
chr19,36214348,36214404,ENST00000222270,uc021usv.1,6,+,KMT2B,uc021usv.1-6,2.0
chr19,36214632,36214908,ENST00000222270,uc021usv.1,7,+,KMT2B,uc021usv.1-7,0.0
chr19,36215537,36215632,ENST00000222270,uc021usv.1,8,+,KMT2B,uc021usv.1-8,2.0
chr19,36215889,36215988,ENST00000222270,uc021usv.1,9,+,KMT2B,uc021usv.1-9,0.0
chr19,36216120,36216234,ENST00000222270,uc021usv.1,10,+,KMT2B,uc021usv.1-10,0.0
chr19,36216379,36216526,ENST00000222270,uc021usv.1,11,+,KMT2B,uc021usv.1-11,0.0
chr19,36216623,36216719,ENST00000222270,uc021usv.1,12,+,KMT2B,uc021usv.1-12,0.0
chr19,36217136,36217254,ENST00000222270,uc021usv.1,13,+,KMT2B,uc021usv.1-13,1.0
chr19,36218056,36218170,ENST00000222270,uc021usv.1,14,+,KMT2B,uc021usv.1-14,0.0
chr19,36218338,36218523,ENST00000222270,uc021usv.1,15,+,KMT2B,uc021usv.1-15,2.0
chr19,36218598,36218688,ENST00000222270,uc021usv.1,16,+,KMT2B,uc021usv.1-16,0.0
chr19,36218781,36218886,ENST00000222270,uc021usv.1,17,+,KMT2B,uc021usv.1-17,0.0
chr19,36218998,36219072,ENST00000222270,uc021usv.1,18,+,KMT2B,uc021usv.1-18,2.0
chr19,36219674,36219790,ENST00000222270,uc021usv.1,19,+,KMT2B,uc021usv.1-19,2.0
chr19,36219885,36219977,ENST00000222270,uc021usv.1,20,+,KMT2B,uc021usv.1-20,2.0
chr19,36220059,36220197,ENST00000222270,uc021usv.1,21,+,KMT2B,uc021usv.1-21,0.0
chr19,36220867,36221026,ENST00000222270,uc021usv.1,22,+,KMT2B,uc021usv.1-22,0.0
chr19,36221242,36221363,ENST00000222270,uc021usv.1,23,+,KMT2B,uc021usv.1-23,1.0
chr19,36221438,36221517,ENST00000222270,uc021usv.1,24,+,KMT2B,uc021usv.1-24,1.0
chr19,36221607,36221768,ENST00000222270,uc021usv.1,25,+,KMT2B,uc021usv.1-25,2.0
chr19,36222808,36223036,ENST00000222270,uc021usv.1,26,+,KMT2B,uc021usv.1-26,0.0
chr19,36223115,36224409,ENST00000222270,uc021usv.1,27,+,KMT2B,uc021usv.1-27,1.0
chr19,36224497,36224587,ENST00000222270,uc021usv.1,28,+,KMT2B,uc021usv.1-28,0.0
chr19,36224663,36224773,ENST00000222270,uc021usv.1,29,+,KMT2B,uc021usv.1-29,2.0
chr19,36227590,36227728,ENST00000222270,uc021usv.1,30,+,KMT2B,uc021usv.1-30,0.0
chr19,36227812,36227887,ENST00000222270,uc021usv.1,31,+,KMT2B,uc021usv.1-31,0.0
chr19,36227986,36228164,ENST00000222270,uc021usv.1,32,+,KMT2B,uc021usv.1-32,1.0
chr19,36228536,36228644,ENST00000222270,uc021usv.1,33,+,KMT2B,uc021usv.1-33,0.0
chr19,36228759,36228843,ENST00000222270,uc021usv.1,34,+,KMT2B,uc021usv.1-34,0.0
chr19,36228962,36229092,ENST00000222270,uc021usv.1,35,+,KMT2B,uc021usv.1-35,1.0
chr19,36229182,36229458,ENST00000222270,uc021usv.1,36,+,KMT2B,uc021usv.1-36,0.0
chr19,40739778,40739858,ENST00000392038,uc002onf.3,0,-,AKT2,uc002onf.3-0,2.0
chr19,40740951,40741054,ENST00000392038,uc002onf.3,1,-,AKT2,uc002onf.3-1,1.0
chr19,40741169,40741257,ENST00000392038,uc002onf.3,2,-,AKT2,uc002onf.3-2,1.0
chr19,40741796,40742011,ENST00000392038,uc002onf.3,3,-,AKT2,uc002onf.3-3,2.0
chr19,40742163,40742292,ENST00000392038,uc002onf.3,4,-,AKT2,uc002onf.3-4,0.0
chr19,40743875,40743998,ENST00000392038,uc002onf.3,5,-,AKT2,uc002onf.3-5,0.0
chr19,40744811,40744880,ENST00000392038,uc002onf.3,6,-,AKT2,uc002onf.3-6,0.0
chr19,40745951,40746017,ENST00000392038,uc002onf.3,7,-,AKT2,uc002onf.3-7,0.0
chr19,40747844,40747976,ENST00000392038,uc002onf.3,8,-,AKT2,uc002onf.3-8,0.0
chr19,40748440,40748594,ENST00000392038,uc002onf.3,9,-,AKT2,uc002onf.3-9,1.0
chr19,40761064,40761176,ENST00000392038,uc002onf.3,10,-,AKT2,uc002onf.3-10,1.0
chr19,40762832,40762961,ENST00000392038,uc002onf.3,11,-,AKT2,uc002onf.3-11,0.0
chr19,40771128,40771174,ENST00000392038,uc002onf.3,12,-,AKT2,uc002onf.3-12,1.0
chr19,41725297,41725382,ENST00000301178,uc010ehj.3,0,+,AXL,uc010ehj.3-0,1.0
chr19,41726540,41726763,ENST00000301178,uc010ehj.3,1,+,AXL,uc010ehj.3-1,1.0
chr19,41727050,41727151,ENST00000301178,uc010ehj.3,2,+,AXL,uc010ehj.3-2,2.0
chr19,41727784,41727961,ENST00000301178,uc010ehj.3,3,+,AXL,uc010ehj.3-3,0.0
chr19,41736871,41736952,ENST00000301178,uc010ehj.3,4,+,AXL,uc010ehj.3-4,0.0
chr19,41737087,41737203,ENST00000301178,uc010ehj.3,5,+,AXL,uc010ehj.3-5,2.0
chr19,41743848,41744059,ENST00000301178,uc010ehj.3,6,+,AXL,uc010ehj.3-6,1.0
chr19,41744374,41744514,ENST00000301178,uc010ehj.3,7,+,AXL,uc010ehj.3-7,2.0
chr19,41745068,41745219,ENST00000301178,uc010ehj.3,8,+,AXL,uc010ehj.3-8,1.0
chr19,41745598,41745625,ENST00000301178,uc010ehj.3,9,+,AXL,uc010ehj.3-9,0.0
chr19,41748787,41748920,ENST00000301178,uc010ehj.3,10,+,AXL,uc010ehj.3-10,1.0
chr19,41749520,41749612,ENST00000301178,uc010ehj.3,11,+,AXL,uc010ehj.3-11,2.0
chr19,41754418,41754514,ENST00000301178,uc010ehj.3,12,+,AXL,uc010ehj.3-12,0.0
chr19,41754647,41754725,ENST00000301178,uc010ehj.3,13,+,AXL,uc010ehj.3-13,0.0
chr19,41758255,41758348,ENST00000301178,uc010ehj.3,14,+,AXL,uc010ehj.3-14,0.0
chr19,41758750,41758872,ENST00000301178,uc010ehj.3,15,+,AXL,uc010ehj.3-15,2.0
chr19,41759503,41759613,ENST00000301178,uc010ehj.3,16,+,AXL,uc010ehj.3-16,2.0
chr19,41762356,41762516,ENST00000301178,uc010ehj.3,17,+,AXL,uc010ehj.3-17,1.0
chr19,41763397,41763534,ENST00000301178,uc010ehj.3,18,+,AXL,uc010ehj.3-18,2.0
chr19,41765457,41765809,ENST00000301178,uc010ehj.3,19,+,AXL,uc010ehj.3-19,1.0
chr19,47421932,47425613,ENST00000404338,uc010ekv.3,0,+,ARHGAP35,uc010ekv.3-0,0.0
chr19,47440520,47440665,ENST00000404338,uc010ekv.3,1,+,ARHGAP35,uc010ekv.3-1,1.0
chr19,47491245,47491323,ENST00000404338,uc010ekv.3,2,+,ARHGAP35,uc010ekv.3-2,0.0
chr19,47492800,47492932,ENST00000404338,uc010ekv.3,3,+,ARHGAP35,uc010ekv.3-3,0.0
chr19,47502560,47502666,ENST00000404338,uc010ekv.3,4,+,ARHGAP35,uc010ekv.3-4,1.0
chr19,47503587,47503945,ENST00000404338,uc010ekv.3,5,+,ARHGAP35,uc010ekv.3-5,1.0
chr19,50902108,50902310,ENST00000440232,uc002psc.5,1,+,POLD1,uc002psc.5-1,1.0
chr19,50902627,50902741,ENST00000440232,uc002psc.5,2,+,POLD1,uc002psc.5-2,0.0
chr19,50905034,50905181,ENST00000440232,uc002psc.5,3,+,POLD1,uc002psc.5-3,0.0
chr19,50905255,50905381,ENST00000440232,uc002psc.5,4,+,POLD1,uc002psc.5-4,0.0
chr19,50905461,50905630,ENST00000440232,uc002psc.5,5,+,POLD1,uc002psc.5-5,1.0
chr19,50905710,50905792,ENST00000440232,uc002psc.5,6,+,POLD1,uc002psc.5-6,1.0
chr19,50905868,50905998,ENST00000440232,uc002psc.5,7,+,POLD1,uc002psc.5-7,1.0
chr19,50906309,50906476,ENST00000440232,uc002psc.5,8,+,POLD1,uc002psc.5-8,2.0
chr19,50906749,50906854,ENST00000440232,uc002psc.5,9,+,POLD1,uc002psc.5-9,0.0
chr19,50909438,50909579,ENST00000440232,uc002psc.5,10,+,POLD1,uc002psc.5-10,0.0
chr19,50909663,50909774,ENST00000440232,uc002psc.5,11,+,POLD1,uc002psc.5-11,0.0
chr19,50910239,50910431,ENST00000440232,uc002psc.5,12,+,POLD1,uc002psc.5-12,0.0
chr19,50910583,50910672,ENST00000440232,uc002psc.5,13,+,POLD1,uc002psc.5-13,2.0
chr19,50912041,50912158,ENST00000440232,uc002psc.5,14,+,POLD1,uc002psc.5-14,0.0
chr19,50912378,50912492,ENST00000440232,uc002psc.5,15,+,POLD1,uc002psc.5-15,0.0
chr19,50912775,50912923,ENST00000440232,uc002psc.5,16,+,POLD1,uc002psc.5-16,1.0
chr19,50916682,50916778,ENST00000440232,uc002psc.5,17,+,POLD1,uc002psc.5-17,0.0
chr19,50916998,50917136,ENST00000440232,uc002psc.5,18,+,POLD1,uc002psc.5-18,0.0
chr19,50918071,50918247,ENST00000440232,uc002psc.5,19,+,POLD1,uc002psc.5-19,2.0
chr19,50918694,50918847,ENST00000440232,uc002psc.5,20,+,POLD1,uc002psc.5-20,0.0
chr19,50918980,50919083,ENST00000440232,uc002psc.5,21,+,POLD1,uc002psc.5-21,1.0
chr19,50919652,50919785,ENST00000440232,uc002psc.5,22,+,POLD1,uc002psc.5-22,1.0
chr19,50919866,50919980,ENST00000440232,uc002psc.5,23,+,POLD1,uc002psc.5-23,0.0
chr19,50920301,50920354,ENST00000440232,uc002psc.5,24,+,POLD1,uc002psc.5-24,2.0
chr19,50920428,50920526,ENST00000440232,uc002psc.5,25,+,POLD1,uc002psc.5-25,2.0
chr19,50921098,50921204,ENST00000440232,uc002psc.5,26,+,POLD1,uc002psc.5-26,1.0
chr2,16082186,16082976,ENST00000281043,uc002rci.3,1,+,MYCN,uc002rci.3-1,1.0
chr2,16085614,16086219,ENST00000281043,uc002rci.3,2,+,MYCN,uc002rci.3-2,2.0
chr2,25457147,25457289,ENST00000321117,uc002rgc.4,0,-,DNMT3A,uc002rgc.4-0,1.0
chr2,25458575,25458694,ENST00000321117,uc002rgc.4,1,-,DNMT3A,uc002rgc.4-1,2.0
chr2,25459804,25459874,ENST00000321117,uc002rgc.4,2,-,DNMT3A,uc002rgc.4-2,1.0
chr2,25461998,25462084,ENST00000321117,uc002rgc.4,3,-,DNMT3A,uc002rgc.4-3,2.0
chr2,25463170,25463319,ENST00000321117,uc002rgc.4,4,-,DNMT3A,uc002rgc.4-4,2.0
chr2,25463508,25463599,ENST00000321117,uc002rgc.4,5,-,DNMT3A,uc002rgc.4-5,1.0
chr2,25464430,25464576,ENST00000321117,uc002rgc.4,6,-,DNMT3A,uc002rgc.4-6,2.0
chr2,25466766,25466851,ENST00000321117,uc002rgc.4,7,-,DNMT3A,uc002rgc.4-7,1.0
chr2,25467023,25467207,ENST00000321117,uc002rgc.4,8,-,DNMT3A,uc002rgc.4-8,1.0
chr2,25467408,25467521,ENST00000321117,uc002rgc.4,9,-,DNMT3A,uc002rgc.4-9,2.0
chr2,25468121,25468201,ENST00000321117,uc002rgc.4,10,-,DNMT3A,uc002rgc.4-10,2.0
chr2,25468888,25468933,ENST00000321117,uc002rgc.4,11,-,DNMT3A,uc002rgc.4-11,0.0
chr2,25469028,25469178,ENST00000321117,uc002rgc.4,12,-,DNMT3A,uc002rgc.4-12,0.0
chr2,25469488,25469645,ENST00000321117,uc002rgc.4,13,-,DNMT3A,uc002rgc.4-13,1.0
chr2,25469919,25470027,ENST00000321117,uc002rgc.4,14,-,DNMT3A,uc002rgc.4-14,0.0
chr2,25470459,25470618,ENST00000321117,uc002rgc.4,15,-,DNMT3A,uc002rgc.4-15,0.0
chr2,25470905,25471121,ENST00000321117,uc002rgc.4,16,-,DNMT3A,uc002rgc.4-16,0.0
chr2,25497809,25497956,ENST00000321117,uc002rgc.4,17,-,DNMT3A,uc002rgc.4-17,0.0
chr2,25498368,25498412,ENST00000321117,uc002rgc.4,18,-,DNMT3A,uc002rgc.4-18,2.0
chr2,25505309,25505580,ENST00000321117,uc002rgc.4,19,-,DNMT3A,uc002rgc.4-19,1.0
chr2,25523007,25523112,ENST00000321117,uc002rgc.4,20,-,DNMT3A,uc002rgc.4-20,0.0
chr2,25536781,25536853,ENST00000321117,uc002rgc.4,21,-,DNMT3A,uc002rgc.4-21,0.0
chr2,47630330,47630541,ENST00000233146,uc002rvy.2,0,+,MSH2,uc002rvy.2-0,1.0
chr2,47635539,47635694,ENST00000233146,uc002rvy.2,1,+,MSH2,uc002rvy.2-1,2.0
chr2,47637232,47637511,ENST00000233146,uc002rvy.2,2,+,MSH2,uc002rvy.2-2,0.0
chr2,47639552,47639699,ENST00000233146,uc002rvy.2,3,+,MSH2,uc002rvy.2-3,0.0
chr2,47641407,47641557,ENST00000233146,uc002rvy.2,4,+,MSH2,uc002rvy.2-4,0.0
